customer_id,product_id
4388,"[1043, 1432]"
4712,"[311, 927]"
1089,"[1216, 500, 1089, 467, 1189]"
6395,"[697, 886, 1463, 148, 1390, 780, 637]"
2459,"[248, 1090, 121, 1057, 221, 757, 1119]"
8487,"[99, 1447, 105]"
742,"[609, 332, 748, 1058, 542]"
2559,"[223, 319, 762, 1405, 1448, 173, 469]"
1864,"[785, 922, 1338, 90, 718, 1122, 739, 329]"
21,"[1342, 54, 71]"
3630,"[853, 376, 1392, 1462, 520, 1375]"
6664,"[892, 1402, 287]"
6933,"[247, 197]"
5972,"[47, 796]"
8800,"[340, 330, 1505, 1509, 767]"
4127,"[470, 753, 1462]"
1589,"[1059, 1275, 626, 1429, 992, 1475, 27]"
3445,"[370, 1052, 150]"
9611,"[883, 1459]"
6154,"[1216, 47]"
7646,"[484, 1100, 397]"
5615,"[340, 1116]"
3860,"[11, 521, 964, 48, 1236, 1519]"
7257,"[464, 1546, 1003, 1074]"
5922,"[937, 1274]"
2813,"[1554, 225, 268, 551, 1260, 1104]"
3021,"[1249, 733, 723, 340, 344]"
6348,"[140, 183, 466, 1175, 606, 1488]"
1415,[1262]
2769,"[1512, 1129, 719, 1535, 646, 1023, 1452, 896]"
2553,"[111, 1459, 117, 1026]"
6835,"[544, 161]"
1310,"[157, 494, 311, 860, 771]"
4175,"[954, 904, 1053, 190, 394]"
2371,"[1123, 380, 636, 1012, 297, 886]"
2448,"[1162, 1406, 1089, 480]"
8275,"[627, 284, 900, 610, 334, 750]"
1297,"[667, 1309, 1353, 78]"
4397,[851]
5374,[901]
9815,"[924, 1340, 92, 1134, 1123, 741]"
9263,[399]
7702,"[50, 1291]"
10173,"[343, 825, 936]"
976,"[1149, 766, 357, 1172]"
769,"[330, 839, 1282, 367, 1555, 280, 989, 833]"
2019,"[181, 943, 947, 204, 460, 837, 121]"
7862,"[304, 161, 177, 127, 277]"
5542,"[357, 1533, 1537]"
4391,"[1266, 778, 1100, 1277]"
5592,"[767, 717, 867, 418]"
5742,"[1067, 1377, 861, 850]"
6835,"[913, 1090]"
9510,"[1207, 210, 814, 1390]"
10238,"[1197, 974, 498, 1513]"
6348,"[367, 1155, 1492, 1309, 300, 211]"
3692,"[1489, 148, 1057, 1446, 1423, 347, 458]"
2224,"[387, 1069, 580, 903, 1080]"
2378,"[133, 349, 845, 89, 67, 549, 246, 329]"
6957,"[1165, 1514, 466, 495, 1138, 1182, 1464]"
1720,"[541, 252, 1534, 392, 702, 186, 175, 1351]"
9815,"[1005, 395, 666, 682, 632, 782, 333]"
1310,"[250, 372, 1148, 379]"
3491,"[1485, 902, 1505, 110, 353, 37, 985]"
3567,"[76, 453, 1295, 326, 1262, 426, 962]"
9728,"[1548, 1099, 1303, 1519, 456, 1259, 1236]"
10238,"[1299, 290, 200, 883, 394, 716, 893, 777]"
2769,[1439]
192,"[1355, 1345]"
5295,"[170, 1372, 1295, 1112, 103]"
4021,[277]
8452,"[860, 1249, 1226, 150, 261, 344, 94, 843]"
5432,"[164, 607, 1250, 880, 1163, 314]"
9510,"[704, 161, 232, 848, 145, 282]"
5432,"[172, 615, 844, 887, 1170, 322]"
2570,"[1294, 751, 408, 1024, 735, 458, 874]"
9815,"[912, 342]"
6712,"[1018, 1167, 718, 508, 724, 75]"
7502,"[1154, 732, 855, 73]"
6912,"[256, 726, 1288, 333, 909]"
8351,"[793, 1409, 706, 843]"
6153,"[1359, 1270, 394, 1049, 228]"
6957,"[398, 602, 818, 169, 558, 535, 1018]"
2553,"[784, 281]"
5295,"[1157, 308, 152, 1034, 1090]"
6957,"[1343, 1281, 738]"
1310,"[28, 964, 128, 665, 1027]"
6912,"[305, 548, 232, 1181, 1037, 1054, 1004]"
4767,"[618, 1141, 718, 841, 59, 1261]"
4391,"[964, 914, 1064, 615, 405]"
7072,"[352, 1168, 279, 242]"
2201,"[1278, 362, 1550, 275, 985]"
511,"[1452, 643]"
2448,"[1331, 177]"
5174,"[559, 1348, 127, 1502, 493, 1548, 672]"
663,[540]
1297,"[989, 446, 103, 719, 430, 153]"
2663,"[1335, 1364, 449, 493, 776]"
9897,[133]
2448,"[1475, 532]"
1850,"[1332, 203, 1206, 170, 1305]"
5295,"[303, 906, 1482, 1312, 996, 386, 656]"
2019,"[926, 211, 1213, 177, 1313]"
5374,"[310, 914, 1076, 1319, 1003]"
4021,"[524, 661, 1077, 973, 457, 861, 64]"
9631,"[900, 1090, 108, 351, 35, 984, 840, 857]"
9200,"[1058, 1420, 1064]"
1720,"[581, 1291]"
378,"[1447, 1397, 1547, 1097, 887, 1104, 455]"
8275,"[96, 19, 1394]"
4925,"[923, 247, 717, 1278, 324, 900]"
3491,"[1093, 1402, 473, 876]"
1567,"[61, 1382, 1265, 57, 566]"
6348,"[780, 757, 1240]"
6957,"[480, 884, 87, 91, 907]"
6307,"[1289, 14, 724, 567, 1449, 1506, 923]"
8427,[1070]
1491,"[1413, 444, 1380, 544]"
2201,"[1314, 744, 68, 538]"
9631,"[59, 1367, 558, 1427, 791, 315, 186, 1400]"
5742,"[1490, 1334, 658, 1128, 132, 735]"
1720,"[1264, 122, 432, 1060, 1463, 1081]"
2201,"[1303, 1147, 471, 527]"
1720,"[462, 212, 961]"
8351,"[518, 774, 1151, 435, 1024, 402, 1124]"
3567,"[538, 688, 239, 443]"
2663,"[1198, 682, 672, 289, 293]"
4868,"[1447, 1491, 216, 925, 355]"
7862,"[170, 1039, 403, 1484, 1355]"
7702,"[20, 1488, 613, 1268, 446, 623]"
10238,"[366, 848, 958]"
430,"[1075, 692, 282, 1098]"
378,"[255, 765, 1208, 293, 20, 303, 1012, 856]"
1567,"[107, 868, 872, 130, 386, 762, 47]"
8351,"[327, 183, 200, 150, 300]"
5174,"[283, 1458]"
2019,"[310, 233, 50, 599]"
5295,"[41, 284, 1526, 917, 773, 790]"
2769,[1250]
9631,"[1527, 92, 868]"
4021,"[1304, 29, 325, 1047, 371, 841, 1403]"
2921,"[1453, 298, 1473, 1064, 321]"
2570,"[704, 1084, 235, 79, 961, 1017]"
3567,"[1254, 551, 689, 1105]"
4175,"[701, 1383, 895, 1217, 1394, 1277]"
4925,"[1252, 948, 1031, 782]"
2019,"[1515, 546, 1482, 646]"
2553,"[1415, 845, 169, 639]"
4767,"[942, 692, 1441, 752, 116]"
9200,"[925, 742, 1291, 1202, 326]"
9797,"[1432, 24, 1132, 922, 1139, 490, 879, 856]"
1567,"[13, 750, 512, 396, 745]"
9928,"[1080, 1469]"
5295,"[347, 963]"
4021,"[1252, 537, 1125, 503, 1225]"
8351,"[734, 923, 1499, 184, 1426, 817, 673]"
7702,"[284, 1127, 157, 1093, 257, 794, 1156, 800]"
6712,"[1417, 342]"
2201,"[645, 369, 785, 1095, 579]"
378,"[260, 355, 799, 1441, 1485, 210, 505, 349]"
1297,"[1158, 776, 366, 1181]"
1528,[436]
2448,"[939, 263, 319, 1295, 340, 503]"
9510,"[407, 303, 1345, 190, 952, 956, 213, 469]"
2553,"[283, 233]"
1690,"[84, 833]"
9510,"[1371, 535, 1071]"
4868,"[1438, 1482, 207, 916, 346]"
7051,"[63, 933, 296, 1378, 1249]"
6957,"[1472, 1382, 506, 1162, 340]"
511,"[1313, 1103]"
4175,"[886, 410, 1425, 1496, 554, 1409]"
4397,"[926, 756, 1199, 284]"
4676,"[1132, 483, 872, 849, 1332]"
4767,[626]
8427,[1423]
2570,"[487, 836, 1346, 231]"
1850,"[45, 261, 757, 2, 1537, 461, 158]"
430,"[501, 1183, 694, 1017]"
9631,"[667, 684, 634, 784, 334]"
5542,"[481, 72, 887, 1557, 375]"
1297,"[704, 548, 1430]"
430,"[1160, 1549]"
5592,"[428, 1044, 341]"
3692,"[284, 1060]"
7502,"[1416, 368, 811, 1453, 1083, 1366]"
1415,"[408, 1490, 947, 1018]"
5542,[881]
1528,"[38, 215, 99, 448, 958, 1401, 72]"
3692,"[1537, 1194, 252]"
5295,"[928, 1464]"
4021,"[689, 1038, 1548, 19, 662]"
976,"[152, 262, 345, 96, 845, 156, 1078]"
7862,"[1279, 70, 166, 609, 1252, 1295, 20]"
4094,"[1335, 632, 769, 1185]"
511,"[516, 1198, 295, 1032]"
7051,"[779, 796, 746]"
1690,[1102]
4676,"[87, 491, 1252, 1256]"
5295,"[880, 1229, 181, 624, 853]"
2448,"[854, 551, 634]"
4391,"[284, 288, 1104, 1360]"
9797,"[771, 800]"
8511,"[571, 255]"
8427,"[81, 563, 673]"
8511,"[887, 504, 94, 910, 22]"
976,"[431, 727]"
6307,"[1297, 1247, 1397, 947, 737, 954, 304]"
2019,"[313, 650, 467, 1016, 927, 51]"
2224,"[767, 118, 507]"
5432,"[1410, 1306, 790, 1193, 397]"
2663,"[1423, 94, 138, 421, 1130]"
8351,"[1087, 277, 1147, 510, 448, 1463, 1120]"
6712,[42]
7072,"[944, 362, 551]"
1297,"[175, 285, 368, 119, 867, 179, 1100]"
8275,"[1301, 93, 189, 632, 1274, 1318, 43]"
4391,"[1358, 655, 792, 1208]"
663,"[539, 1221, 318, 1054]"
6712,"[705, 722, 672]"
1415,"[1027, 485, 555, 1171, 468, 605, 1021, 917]"
9928,"[1131, 149, 392, 76, 1025]"
9200,"[781, 1197, 1507, 991, 981, 598]"
2224,"[1332, 762, 86, 556]"
9200,"[1538, 1288, 479, 1348, 712, 236, 107, 1322]"
5742,"[1508, 1352, 676, 1146, 150, 753]"
6114,"[403, 820]"
9631,"[1388, 966, 1088, 306, 1095]"
3567,"[972, 656, 46, 317]"
4094,[167]
3021,[416]
7234,"[1042, 420, 1142]"
8351,"[647, 876]"
8511,[1246]
3826,"[364, 580]"
10173,"[841, 298, 1513, 570, 281]"
4021,"[819, 1141, 1318, 1201, 1551, 502, 532]"
10173,"[435, 305, 1520, 578, 289]"
2570,"[218, 954, 1131, 1015, 1364, 1460]"
2663,"[672, 422, 1171, 68]"
4727,"[708, 286]"
5174,"[1307, 1191, 1540, 492, 935, 20, 1208, 1491]"
7502,[1504]
9510,"[489, 1332]"
1310,"[329, 1398, 163, 339, 223, 572]"
8427,"[1452, 1535]"
769,"[227, 1415, 899, 889, 506, 510, 1325]"
9728,[647]
9815,"[34, 1143, 933, 1149, 500, 1303, 866]"
430,"[1343, 334, 244, 927, 24, 760, 937, 821]"
8511,"[288, 358, 974, 271, 408]"
5374,"[671, 434, 317, 667, 1176, 61, 704, 334]"
663,"[637, 534]"
6113,"[1049, 28]"
5374,"[907, 1257, 208, 651, 880, 924]"
2201,"[375, 1296, 1234, 691, 348, 963]"
9631,[1497]
9928,"[948, 378]"
6912,"[1054, 1204, 755, 545, 761, 112]"
7051,"[1094, 671, 794, 12, 292, 762, 1324, 369, 945]"
2570,"[1528, 585, 1441, 20, 436, 746, 1374, 219]"
1415,"[570, 254]"
2769,"[863, 1346, 1456, 1539, 1290]"
9815,"[1179, 397, 1186, 1523]"
4391,"[151, 340, 917, 1160]"
4175,"[890, 827, 284, 1499, 557, 268, 1549, 407]"
5374,"[741, 930, 1507, 192, 1434, 824, 681]"
5174,"[292, 720, 165, 687, 265, 388, 1163, 808]"
2019,"[661, 1144, 1254, 1337]"
9318,"[468, 1310, 755]"
2201,"[551, 1061]"
6307,[229]
2201,"[424, 1119]"
1297,"[1329, 1106, 630, 87, 158]"
1720,"[317, 1000, 511, 833, 1010]"
3826,"[355, 571]"
2371,"[1220, 677, 334, 950, 661, 384, 800]"
9897,"[934, 365]"
6835,"[1041, 1190, 741, 531, 747, 98]"
6957,"[1080, 658, 781, 95, 279, 749, 1310, 355, 932]"
2570,"[1514, 572, 1427, 6, 422, 732, 1360]"
5742,"[92, 148, 1124, 169]"
10173,"[485, 941, 718, 242, 1257, 1327, 385]"
9263,"[478, 522]"
7234,"[239, 95, 112, 62, 212]"
4676,"[195, 1371]"
1528,"[222, 145, 59, 609]"
4767,"[1511, 197, 1438, 829, 685]"
5432,"[1002, 1312, 796, 785]"
1567,"[67, 244, 127, 477, 572]"
1720,"[9, 1544, 469, 579, 662, 413]"
2019,"[463, 1012, 922, 47]"
9897,"[1428, 818]"
3826,"[1059, 1169, 1252, 1003]"
192,"[1225, 256, 1192]"
1528,"[1073, 1516, 187, 231]"
8275,"[387, 1189, 1166, 91, 1345, 1429, 1179, 370]"
5174,"[105, 134, 777, 821, 1103, 255]"
1720,"[717, 588, 244, 860, 571, 294]"
4021,"[1063, 1506, 590, 634, 917]"
663,"[274, 24]"
976,"[834, 1462, 307]"
1720,[624]
5174,"[1046, 1555, 440, 1083]"
511,"[471, 1380]"
430,"[577, 648, 1263, 561, 698, 1114]"
663,"[1031, 1259, 1303, 28]"
7234,"[390, 872, 569]"
2587,"[1484, 1101, 1105, 363, 619, 995, 279, 868]"
2378,"[83, 1431, 90]"
1720,"[593, 316, 732, 1042, 526]"
10173,"[207, 303, 746, 1389, 1433, 157, 453]"
5432,"[769, 906, 1322, 74, 703, 1106, 723, 314]"
9815,"[549, 819, 836, 786, 936, 73]"
5766,"[17, 859, 1448, 826, 1548, 526]"
2921,"[1139, 996]"
5174,"[979, 1062, 813, 4, 873, 237, 174]"
3491,"[787, 1297, 1326]"
1415,[44]
8351,"[1413, 976, 1459, 11]"
5592,"[820, 1197]"
10238,"[451, 1134, 231]"
8351,"[867, 1444]"
663,"[1200, 31]"
5766,"[468, 1084, 381]"
9897,"[1203, 421, 1209, 1546, 1363, 354]"
2448,"[1243, 1446, 105]"
1850,"[194, 331, 747, 643, 128]"
7051,"[1367, 318, 761, 990, 1034, 1317]"
7234,"[1406, 1344, 801]"
2201,"[189, 1125, 288, 825, 1187, 831]"
9040,"[1214, 1164, 1314, 865, 655, 871]"
5592,"[779, 1301, 878, 1001, 219, 1421, 1344]"
4868,"[781, 132, 521, 498]"
7702,"[415, 1231, 342, 305, 1147]"
2570,"[989, 313, 369, 1344, 389, 552]"
9797,[456]
6153,"[519, 895]"
769,"[150, 832, 343, 666]"
6835,"[316, 333, 283]"
1491,"[1052, 510, 263, 879, 590, 313]"
8511,[617]
4868,"[1079, 1549]"
5432,"[573, 363, 580, 1489, 733, 297]"
1567,"[1491, 709, 353, 276, 93, 643, 553]"
8452,"[110, 593]"
4175,"[580, 717, 1133, 1443, 513, 916, 534]"
9815,"[956, 1, 163, 407, 91, 1039, 1309, 1326]"
5742,[628]
1491,"[1140, 1369, 1413, 138]"
4391,"[426, 403, 885, 582, 665, 415]"
5295,"[562, 1111, 1022, 146]"
2587,"[383, 1332, 1188, 1205]"
9318,"[96, 1365, 1088, 1504, 256, 1298]"
9928,"[647, 930, 1225, 1069]"
7502,"[93, 204, 287, 37, 786, 1242]"
6113,"[1425, 550, 1205, 383, 146, 30, 379, 889]"
9263,"[500, 1355, 1492, 350, 246, 1288, 133]"
9797,"[853, 270, 460, 1036, 1279]"
2448,[676]
2201,"[1485, 1489]"
4925,"[357, 174, 723]"
4175,[973]
2201,"[943, 800, 817, 767, 916, 467, 257, 473]"
5766,"[1313, 1224, 348, 1003]"
2769,"[1120, 1390]"
4925,"[1373, 1457, 1207, 398, 853, 631, 154]"
8511,"[1549, 500, 943, 28, 1216, 1499]"
1528,"[444, 1526, 983, 1054]"
6307,"[1013, 1350]"
3692,"[1533, 204, 248, 531, 1240, 1084]"
4021,"[15, 1230, 288, 1556]"
430,"[1343, 335, 245, 927, 439, 761, 938, 821]"
7702,"[605, 262, 878, 588]"
3491,"[278, 925, 835]"
2019,"[86, 648, 1251, 269, 99, 1341]"
8511,[698]
1690,"[1041, 486]"
4094,"[428, 1164, 927, 811, 1160, 112, 555]"
2378,"[1235, 692]"
1528,"[1035, 1291]"
3692,"[940, 436, 1119]"
5592,"[372, 561, 1137, 1381, 1064]"
1415,"[488, 212, 628, 938]"
5295,"[1417, 929, 1251, 1428]"
6712,"[918, 868, 1018, 569, 359]"
4094,"[1397, 654]"
4175,"[398, 948, 858, 1540]"
7234,"[684, 74, 345, 361, 312]"
4175,"[41, 445, 62, 1210, 468]"
4391,"[947, 1230, 382, 226, 1108, 1164, 581]"
8351,"[631, 1035, 238, 242, 1058, 1314]"
5174,"[196, 1171]"
7862,"[982, 1198, 136, 938, 828, 832, 90, 346, 722, 6]"
976,"[1271, 289, 533, 216, 1165, 1021]"
7862,"[836, 426, 1241, 353, 730, 1158]"
4397,"[303, 879, 709, 393, 1341, 54, 70]"
5766,"[190, 1193, 157, 1293, 1415]"
5432,"[893, 1056]"
1491,"[1323, 154, 131]"
4094,"[953, 437, 841, 44, 48, 863]"
4391,"[1406, 1463, 880]"
4676,"[1503, 427, 124, 207, 1515, 706, 17, 939]"
2224,"[1016, 1060, 1342]"
3826,"[300, 90, 307, 1313]"
9200,"[830, 447, 38, 853, 1523]"
430,[374]
5432,"[491, 320, 4, 953, 1223, 1240, 1190, 1340]"
6348,"[1033, 1370]"
3826,"[1553, 638, 268, 551, 1260, 1104]"
7072,"[132, 203, 818, 115]"
511,"[219, 768, 265]"
4021,"[103, 293, 869, 1112]"
3826,"[842, 779, 237, 1451, 509, 220, 1501, 359]"
378,"[1475, 106, 682]"
5174,"[1398, 1481, 1231, 422, 1292, 655, 179]"
6114,"[1206, 1301, 186, 829, 873]"
9318,"[430, 513]"
1528,"[763, 1073, 143]"
1720,"[410, 960, 870, 1552]"
9728,"[1376, 766]"
2587,"[910, 1020, 1103]"
4727,"[340, 344, 1159, 1415, 234, 1076]"
2019,"[1462, 481, 724, 408, 1356, 1213, 1229]"
2587,"[108, 697, 75, 797, 1333]"
976,"[1276, 294, 537, 221, 1170, 1026]"
7051,"[743, 333, 1149, 261, 637, 1066]"
4397,"[308, 884, 713, 397, 1346, 58, 75]"
5374,"[195, 1197, 161, 1297, 1420]"
5542,"[898, 1060]"
1528,"[1328, 159, 136]"
4094,"[958, 442, 845, 49, 53, 868]"
4391,"[1411, 1467, 885]"
4727,"[1507, 432, 128, 211, 1520, 711, 22, 944]"
2371,"[1020, 1064, 1347]"
3826,"[305, 95, 311, 1220]"
9200,"[835, 452, 42, 858, 1527]"
511,[379]
5542,"[496, 325, 9, 957, 1228, 1244, 1194, 1344]"
6348,"[1038, 1375]"
3826,"[1558, 643, 272, 555, 1265, 1108]"
7234,"[136, 207, 823, 120]"
663,"[224, 773, 270]"
1297,"[1079, 496, 686, 1262, 1505, 1189]"
511,"[1406, 1396, 1013]"
7234,"[65, 747]"
4175,"[92, 1080, 404, 874, 291]"
976,"[554, 424, 81, 697, 408, 131]"
8275,[118]
9040,"[508, 978, 79, 682, 1259, 1088]"
9897,"[670, 1299, 144]"
769,"[460, 371, 1053, 151, 887, 650, 533, 883]"
6113,"[485, 1100, 397]"
4094,"[341, 1117, 347, 684, 501, 1050, 547]"
9318,"[615, 1098, 794, 877]"
9200,[422]
5766,"[938, 861, 678, 1227, 1137, 262, 1331]"
378,"[607, 691, 441]"
4727,"[1489, 747, 1417]"
663,"[1466, 85, 1527, 318]"
8275,"[1331, 881, 671, 888, 238, 628]"
4397,"[798, 921, 139, 927, 1264, 1081]"
1415,"[265, 960]"
511,"[1268, 1045, 569, 26, 96]"
976,"[159, 841, 352, 675]"
6835,"[325, 342, 292]"
2019,"[1159, 616, 273, 888, 599, 322]"
9040,"[626, 655]"
7234,"[426, 110]"
9897,"[306, 788, 899, 302]"
2371,"[1405, 275, 1278, 242, 1378, 1500]"
9318,"[458, 729, 745, 695, 845, 396]"
5766,[23]
3021,"[539, 876, 693, 1242, 1152, 277, 932]"
5174,"[1399, 1482, 1233, 424, 879, 657, 180]"
3567,"[793, 1303, 188]"
1415,[51]
976,"[1419, 1396, 321, 17]"
8511,"[826, 1203, 487, 1076]"
7072,"[274, 557]"
3826,"[1405, 1422, 1372, 1522, 1072, 862, 1079, 430]"
8427,"[174, 856]"
5432,"[1442, 1286, 610, 1080, 84, 687]"
5592,"[337, 754]"
2663,"[444, 21, 144, 920, 150, 487, 304, 853]"
5592,"[1094, 844, 35, 491, 268, 1350]"
3491,"[745, 1068, 1244, 1128, 1477, 429, 872]"
4397,[1552]
4676,"[1441, 925, 915, 532, 536, 1352]"
2769,"[801, 1271, 689, 878, 1454, 140, 1381, 772]"
4391,"[635, 213]"
4727,"[90, 1531, 323, 419, 862, 1504, 1548, 273]"
7051,"[287, 915, 1318, 936, 526, 1341, 453, 416]"
1690,"[217, 367]"
2201,[816]
769,"[14, 151, 567, 463]"
4175,"[846, 357]"
7051,"[131, 1013]"
2587,"[543, 94, 298]"
4021,"[893, 604]"
7862,[880]
5592,"[477, 294, 843]"
976,"[431, 901, 319, 508, 1084, 1328]"
1310,"[885, 369, 358, 1534]"
2371,"[1278, 1161, 1511, 48, 491, 1134]"
5742,"[1414, 312, 89, 1171]"
5374,"[555, 1331, 562]"
1720,"[176, 885, 729, 53, 109, 1085, 130, 293]"
192,"[636, 1478]"
2019,"[476, 1545, 309, 486, 369, 719, 1229]"
4021,"[856, 793, 250, 1465, 523, 234, 1515, 373]"
430,"[1488, 120, 696]"
5295,"[1411, 1495, 1245, 436, 1305, 669, 193]"
5542,"[1122, 1218, 103, 746]"
1297,"[134, 1043, 1432, 1409, 333, 444, 527, 277]"
6835,"[1299, 250, 693, 1336, 966]"
2570,"[1034, 1117, 867, 58, 514]"
4767,"[763, 1100, 917, 1466, 963, 87, 1156, 1479]"
1567,"[467, 405, 1420, 1077, 134, 724]"
192,"[241, 751, 780, 1423, 1466, 191, 900, 330]"
1528,"[1237, 854, 444, 1260, 371, 748, 1176]"
4727,"[1359, 72, 88, 968, 491, 1507, 19, 635, 1490]"
1491,"[734, 58, 114, 1090, 135]"
4925,"[1320, 1390]"
5374,[361]
4676,"[465, 1253, 32, 1407, 398, 1453, 577]"
9728,"[348, 923, 1006, 757, 1506, 817, 181]"
1567,"[284, 634, 1143]"
4021,[1433]
5542,"[457, 1260, 823, 1306, 1416, 1499]"
2587,[22]
663,"[991, 874, 1224, 1320, 205]"
6712,"[1413, 338, 448, 531, 282, 1031, 1486]"
4391,"[1167, 1051, 1400, 352, 795, 1438, 1067]"
9797,"[1002, 60, 915, 1052, 1468]"
8351,[199]
511,[382]
8452,"[499, 742, 426, 1374, 1231, 1248, 1198, 1347]"
4391,"[678, 601, 418, 967, 878, 2]"
4676,"[718, 69, 872]"
8511,"[1458, 209, 1252, 1241, 859, 449]"
4925,"[925, 249, 719, 1281, 326, 902]"
9897,[490]
6348,"[966, 929]"
430,"[500, 1182, 280, 1016]"
6307,"[666, 683, 633]"
1297,"[989, 446, 517, 1132, 429, 567, 983, 976]"
5174,"[413, 989]"
430,"[745, 1548]"
5592,"[13, 629, 340]"
4391,"[381, 743, 387, 310, 127, 676, 587]"
9040,"[144, 626, 736, 820]"
5542,"[364, 793, 237, 759, 337, 460, 1236, 880]"
2378,"[734, 1216, 1326, 1410]"
9797,"[540, 1383, 827, 1349]"
4767,"[671, 1380, 1224]"
4391,"[1103, 454, 843, 917, 1400]"
4676,[597]
8275,[1393]
2448,"[457, 807, 1316, 201]"
6348,"[797, 1013, 1508, 753, 643, 647, 1463, 161, 537, 1379]"
2921,"[111, 687, 930, 614, 4, 1419, 1436, 1386]"
6957,"[441, 85, 8, 1480, 471, 382]"
4175,"[5, 222]"
378,"[871, 328, 398, 1111, 408, 545, 961]"
7072,"[585, 429, 1311, 1367, 785, 1388, 1550]"
1310,"[1320, 1324, 581, 837]"
5766,"[248, 691, 920, 964, 1247, 398, 242]"
6957,"[535, 951, 1261, 745, 735]"
10173,"[839, 868]"
9263,"[639, 323, 1271]"
7702,"[136, 1005, 369, 1450, 1321]"
8427,"[83, 1551, 676, 1331, 509, 686]"
4727,"[1108, 33, 143, 226, 1535, 726]"
2019,"[673, 583]"
7051,"[1045, 197, 40, 923]"
1297,"[733, 816, 567, 1316]"
5295,[698]
9040,"[1495, 486]"
2019,"[576, 859, 10]"
1720,"[20, 237, 732, 1535, 1512, 436, 133]"
976,"[573, 1255, 766, 1089]"
9815,"[739, 756, 706, 856, 407]"
5374,"[456, 47, 862, 1532, 350]"
1491,"[776, 620, 1502]"
4925,"[354, 743, 720, 1203, 1313, 1396]"
2371,"[1476, 1293, 285, 195, 877, 1533]"
9263,[944]
2570,"[927, 1383]"
7862,[834]
6912,"[1052, 216]"
7072,"[93, 1535, 326, 836, 1279, 1508, 1551, 276]"
7051,"[290, 1332, 1322, 939, 943, 200, 456, 833]"
1310,"[124, 273]"
1567,"[723, 34, 956, 479, 350, 7, 623, 334]"
6114,"[143, 613, 1175, 220, 796]"
2019,"[1378, 436, 1291, 1428, 286, 596, 1225]"
192,"[733, 789, 207, 810, 972, 1215, 899]"
9928,"[780, 1036, 1412, 697, 1286, 664, 1385, 364]"
4397,"[1416, 661, 638, 1120, 817]"
8452,"[1254, 417]"
9200,"[295, 178]"
5295,"[707, 896, 1473, 158, 1400, 790, 647]"
4868,"[258, 686, 131, 653, 231, 354, 1129]"
7702,"[904, 694, 910, 261, 650, 627, 1110]"
8427,"[95, 5, 318, 973, 151, 1472]"
2769,"[847, 1330, 1440, 1523, 1274]"
5542,[581]
9815,"[105, 1175, 1497, 116, 1557]"
5174,"[1235, 172, 975, 952, 1435, 1131]"
9263,"[1372, 1295]"
5766,"[1478, 562, 606, 889, 40, 1028, 352, 822]"
1850,"[1045, 302, 972, 1349, 219, 1222, 186, 1322]"
7862,"[1224, 575, 964, 942, 1424, 1534]"
9200,"[1361, 140, 1515, 506]"
1567,"[995, 1238, 922, 313, 583]"
2224,"[899, 795, 279]"
2448,"[547, 1096, 593, 1275]"
378,"[1512, 903]"
3692,"[1046, 743, 826, 576]"
10238,"[1213, 243, 1179]"
1528,"[1060, 1089, 174]"
9200,"[1316, 1466, 1016, 806, 1023, 374, 1177]"
1850,"[1399, 1216, 207, 118, 800, 1455, 634, 810]"
4021,"[1485, 942, 1013]"
8452,"[1266, 844, 966, 184, 464, 521, 1496, 541, 704, 947]"
1491,"[504, 1546, 392, 1153]"
2448,"[897, 781, 1130, 82]"
2570,"[135, 339, 555, 1050]"
1567,"[1252, 869, 873, 131, 387, 763, 48]"
8351,"[328, 184, 201, 151, 301]"
5174,"[284, 1459]"
9728,"[311, 234, 51, 600]"
7702,"[823, 653]"
7862,"[969, 946, 1429, 1539]"
5432,"[790, 753]"
9631,"[324, 1006, 104]"
5174,"[837, 1000]"
430,"[1170, 1]"
5592,"[438, 1054, 351]"
3826,"[294, 1070, 301, 637, 454, 1004, 500]"
9200,"[568, 1051, 747, 830]"
8452,"[375, 1217, 248, 1184, 348, 884, 1246, 891]"
2378,"[744, 1227, 1337, 1420, 1171, 362]"
9510,"[212, 122, 805, 1460, 638, 815]"
1491,"[558, 1040, 1151, 1234]"
5542,"[1516, 800, 245, 767, 345, 467, 1243, 474]"
2663,"[838, 1321, 1431, 1514, 1265]"
9728,"[1154, 372, 1161, 37]"
4175,"[126, 316, 892, 1135]"
4094,"[865, 802, 259, 1474, 532, 243, 1524, 382]"
511,"[1498, 129, 705]"
5295,"[1421, 1504, 1254, 445, 1314, 678, 202]"
6153,"[1228, 1324, 209, 852, 896]"
9510,"[453, 536, 286]"
3567,"[1335, 592]"
1850,"[433, 982, 893, 17]"
9797,"[1398, 789]"
2663,"[932, 1043, 1126]"
4767,"[363, 367, 1182, 1438, 256, 1099]"
2201,"[1485, 503, 747, 430, 1379, 1236, 1252]"
2663,"[131, 720, 98, 820, 1356]"
1297,"[1299, 317, 560, 244, 1192, 1049]"
7234,"[766, 356, 1172, 283, 660, 1088]"
4676,"[331, 907, 736, 420, 1369, 81, 98]"
5432,"[121, 1123, 87, 1223, 1346]"
5592,"[921, 1083]"
1297,"[1253, 84, 62]"
3567,"[883, 367, 771, 1532, 1536]"
2663,"[1133, 1176, 1556, 708, 552]"
3021,"[1025, 336]"
6912,"[559, 176, 180, 995]"
9815,"[153, 663, 692, 1335, 1378, 103, 812]"
